song identifier, likelihood_art, likelihood_pop, likelihood_tradition, likely_type, was_art, was_pop, was_tradition, was_type
cache/2016.Blue October.Home.Driver.wav,0.07390041649341583,0.836689829826355,0.08940975368022919,1,1,0,0,1
cache/2005.Coldplay.X&Y.A Message.wav,0.13358646631240845,0.7664666771888733,0.09994684904813766,1,1,0,0,1
cache/2006.Breaking Benjamin.Phobia.You.wav,0.01944432407617569,0.9301438927650452,0.05041180178523064,1,1,0,0,1
cache/2014.Cold War Kids.Hold My Home.First.wav,0.08201867341995239,0.8575242161750793,0.060457129031419754,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Livin The Dream (I'm On A Float).wav,0.08216972649097443,0.8834154605865479,0.034414831548929214,1,1,0,0,1
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.Driving Through a Dream.wav,0.11114004999399185,0.7931718826293945,0.09568805992603302,1,1,0,0,1
cache/2016.XY&O.NOON  185.I'm Not Right.wav,0.0646665096282959,0.889977753162384,0.04535573720932007,1,1,0,0,1
cache/2014.Foo Fighters.Sonic Highways.Outside.wav,0.1497831642627716,0.710422694683075,0.13979412615299225,1,1,0,0,1
cache/2014.Tunturia.Halls Of Sky.And there goes the Child of the Universe.wav,0.12714055180549622,0.8141173720359802,0.05874206870794296,1,1,0,0,1
cache/2006.Blue October.Foiled.Everlasting Friend.wav,0.09702086448669434,0.8562976717948914,0.046681489795446396,1,1,0,0,1
cache/2014.Henry Purcell.MUSC233 Exam 3.Dido and Aeneas: Lament, When I am laid in earth.wav,0.07124380767345428,0.7176738977432251,0.21108227968215942,1,1,0,0,0
cache/2016.Albin Lee Meldau.Lovers - EP.Lovers.wav,0.05015621334314346,0.8554421663284302,0.09440162032842636,1,1,0,0,1
cache/2015.Will Young.85% Proof (Deluxe Edition).Promise Me.wav,0.0794379860162735,0.8459043502807617,0.07465764880180359,1,1,0,0,1
cache/2015.Howie Day.Lanterns.I Saw Everything.wav,0.04005880653858185,0.9325664043426514,0.027374787256121635,1,1,0,0,2
cache/2014.Rise Against.The Black Market.Awake Too Long.wav,0.028723973780870438,0.9441379308700562,0.027138100937008858,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.Without You.wav,0.02493155002593994,0.9368537068367004,0.03821471706032753,1,1,0,0,1
cache/2015.Will Young.85% Proof (Deluxe Edition).Brave Man.wav,0.05009303614497185,0.8827850818634033,0.06712190806865692,1,1,0,0,1
cache/2014.Banda do Mar.Banda do Mar.Muitos Chocolates.wav,0.02599950134754181,0.9352807998657227,0.03871971368789673,1,1,0,0,1
cache/2014.MONO.The Last Dawn.Elysian Castles.wav,0.22401267290115356,0.6606352925300598,0.11535199731588364,1,1,0,0,1
cache/2012.Binärpilot.Songs For Alan Turing.Sanzhi District.wav,0.05869745835661888,0.8936873078346252,0.04761525243520737,1,1,0,0,1
cache/2016.Anya Marina.Whatever You Like [Digital 45].Whatever You Like.wav,0.028131647035479546,0.9572680592536926,0.014600276947021484,1,1,0,0,1
cache/2016.M83.Junk.Moon Crystal.wav,0.056710295379161835,0.8959251046180725,0.04736461117863655,1,1,0,0,1
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Warriors.wav,0.02596846967935562,0.9182486534118652,0.05578286200761795,1,1,0,0,1
cache/2016.Daniel Kim.Pop Danthology.2014.wav,0.04477221891283989,0.8371365070343018,0.11809128522872925,1,1,0,0,1
cache/2003.Muse.Absolution.Apocalypse Please.wav,0.16603833436965942,0.7667332887649536,0.06722836941480637,1,1,0,0,1
cache/2005.The Partridge Family.The Partridge Family Album.I Think I Love You.wav,0.08960149437189102,0.8817986845970154,0.028599819168448448,1,1,0,0,1
cache/2014.Banda do Mar.Banda do Mar.Hey Nana.wav,0.18337282538414001,0.7722119688987732,0.0444151908159256,1,1,0,0,1
cache/2004.Carbon Leaf.Indian Summer.Life Less Ordinary.wav,0.05430346354842186,0.8944222331047058,0.05127432569861412,1,1,0,0,1
cache/2016.Olivver the Kid.NOON  179.BBBlue.wav,0.15784358978271484,0.7649295330047607,0.07722689211368561,1,1,0,0,1
cache/2007.Linkin Park.Minutes to Midnight.In Pieces.wav,0.09909898787736893,0.8339831829071045,0.06691781431436539,1,1,0,0,1
cache/2015.Cold War Kids.Five Quick Cuts - EP.Thunderhearts.wav,0.07515564560890198,0.8714337944984436,0.053410571068525314,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.Anthem Of The Angels.wav,0.040203776210546494,0.9331771731376648,0.026619043201208115,1,1,0,0,1
cache/2016.dvsn.NOON  184.Hallucations.wav,0.14064079523086548,0.750853419303894,0.10850575566291809,1,1,0,0,1
cache/2014.OK Go.Hungry Ghosts.Obsession.wav,0.0588591992855072,0.879388689994812,0.06175209581851959,1,1,0,0,1
cache/2016.Down Time.NOON  184.Home.wav,0.10937611758708954,0.812370240688324,0.07825365662574768,1,1,0,0,1
cache/2014.Ludwig van Beethoven.MUSC233 Exam 2.String Quartet in C-sharp Minor, Op. 131: First movement, Adagio ma non troppo e molto espressivo.wav,0.10076845437288284,0.7670133113861084,0.13221824169158936,1,1,0,0,0
cache/2014.Tarwater.Adrift.Stone in Exile.wav,0.0610661655664444,0.8793535828590393,0.0595802403986454,1,1,0,0,1
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Broad-Shouldered Beasts.wav,0.0551692359149456,0.89841228723526,0.04641849175095558,1,1,0,0,1
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Yours and Mine (bonus).wav,0.15430226922035217,0.7583125829696655,0.0873851403594017,1,1,0,0,2
cache/2014.Redbone.Guardians Of The Galaxy (Awesome Mix Vol. 1).Come and Get Your Love.wav,0.11149762570858002,0.836863100528717,0.05163927376270294,1,1,0,0,0
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).End of Line.wav,0.15089799463748932,0.7390141487121582,0.11008784919977188,1,1,0,0,0
cache/2015.They Might Be Giants.Glean.Glean.wav,0.06610190868377686,0.8688778877258301,0.06502021849155426,1,1,0,0,1
cache/2014.Pentatonix.That's Christmas To Me.That's Christmas To Me.wav,0.060335636138916016,0.9045181274414062,0.03514624014496803,1,1,0,0,2
cache/2014.Claude Debussy.MUSC233 Exam 3.Nocturnes: No. 1, Nuages.wav,0.0903032124042511,0.863826334476471,0.045870427042245865,1,1,0,0,0
cache/2016.Murray Gold.Doctor Who: Season 4 [Original Television Soundtrack].All in the Mind.wav,0.14986924827098846,0.7343693375587463,0.11576138436794281,1,1,0,0,0
cache/2016.Explosions in the Sky.Friday Night Lights [Original Movie Soundtrack].From West Texas.wav,0.05056328326463699,0.9024898409843445,0.04694687947630882,1,1,0,0,1
cache/2016.KOLIDESCOPES.NOON  193.Memory Lane.wav,0.17709296941757202,0.6547942757606506,0.16811275482177734,1,1,0,0,1
cache/2005.Flyleaf.Flyleaf.I'm So Sick.wav,0.11308024078607559,0.771342933177948,0.11557679623365402,1,1,0,0,1
cache/2015.Logan Mays.I Still Remember.Little Things.wav,0.16625413298606873,0.692009449005127,0.14173643290996552,1,1,0,0,2
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Grizzly Bear.wav,0.07316373288631439,0.8991381525993347,0.027698123827576637,1,1,0,0,1
cache/2016.Biblio.NOON  165.Petals.wav,0.06519661843776703,0.8965451121330261,0.03825826197862625,1,1,0,0,1
cache/2016.P!nk.Funhouse.Sober (Explicit).wav,0.10440447926521301,0.8104456067085266,0.08514988422393799,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Summer.wav,0.1503349244594574,0.7449187636375427,0.10474634170532227,1,1,0,0,1
cache/2012.Pentatonix.PTX vol 1.The Baddest Girl.wav,0.12690486013889313,0.7644654512405396,0.10862971842288971,1,1,0,0,1
cache/2014.On-The-Go.Young Hearts [WEB Edition].Lifeboat.wav,0.11383622139692307,0.8061652183532715,0.07999857515096664,1,1,0,0,1
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Robot Waiting Room #3.wav,0.16250909864902496,0.7724761962890625,0.06501473486423492,1,1,0,0,0
cache/2000.Coldplay.Parachutes.Sparks.wav,0.116912342607975,0.8184338212013245,0.06465380638837814,1,1,0,0,1
cache/2008.Rihanna.Good Girl Gone Bad: Reloaded.Umbrella.wav,0.09688674658536911,0.8570901155471802,0.046023156493902206,1,1,0,0,1
cache/2000.Linkin Park.Hybrid Theory.Runaway.wav,0.09448770433664322,0.883441686630249,0.02207060344517231,1,1,0,0,1
cache/2016.Meatloaf.Bat Out of Hell II: Back Into Hell.I Would Do Anything For Love (But I Won't Do That).wav,0.40255826711654663,0.5323694944381714,0.06507225334644318,1,1,0,0,1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Appalachian Snowfall.wav,0.03232937306165695,0.9084154367446899,0.059255216270685196,1,1,0,0,2
cache/2016.Linkin Park.The Catalyst.The Catalyst, featuring ill Audio.wav,0.25265511870384216,0.6931681036949158,0.05417679622769356,1,1,0,0,1
cache/2016.Kellen.NOON  193.SeeThroughDreams.wav,0.0986541360616684,0.8728210926055908,0.02852480113506317,1,1,0,0,1
cache/2007.Binärpilot.Robot Wars.KDR Assault.wav,0.11144135147333145,0.719681978225708,0.16887666285037994,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Boom Boom Pau.wav,0.12172900885343552,0.8481386303901672,0.030132390558719635,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Friend of the Night.wav,0.13608835637569427,0.8402149677276611,0.0236966572701931,1,1,0,0,1
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Gold.wav,0.025051958858966827,0.9597654938697815,0.015182544477283955,1,1,0,0,1
cache/2016.Miike Snow.iii.The Heart Of Me.wav,0.1016666367650032,0.8309866189956665,0.0673467218875885,1,1,0,0,1
cache/2016.LOYAL.NOON  179.House for You.wav,0.20941169559955597,0.7191370725631714,0.07145123928785324,1,1,0,0,1
cache/1985.Jimmy Buffet.Jimmy Buffet's Greatest Hits.Cheeseburger In Paradise.wav,0.05571886524558067,0.8382707834243774,0.10601034015417099,1,1,0,0,1
cache/2015.Pen Pals.Gold.Camp.wav,0.04701561480760574,0.8758529424667358,0.07713142037391663,1,1,0,0,2
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Overture.wav,0.09663943201303482,0.8619586825370789,0.04140190780162811,1,1,0,0,0
cache/2015.Death Cab For Cutie.Kintsugi.Everything's A Ceiling.wav,0.09210148453712463,0.8837738037109375,0.02412472665309906,1,1,0,0,1
cache/2014.Sheppard.Bombs Away.A Grade Playa.wav,0.06427973508834839,0.796231210231781,0.1394890397787094,1,1,0,0,1
cache/2015.Three Days Grace.Human.Landmine.wav,0.1658421754837036,0.7944872975349426,0.039670493453741074,1,1,0,0,1
cache/2015.Great States.Great States.Arcadia.wav,0.17784497141838074,0.6605672240257263,0.16158778965473175,1,1,0,0,1
cache/2015.Amber Run.5AM (Deluxe) WEB.Where Do We Go From Here.wav,0.030879274010658264,0.9291476011276245,0.03997313603758812,1,1,0,0,1
cache/2016.Albin Lee Meldau.Lovers - EP.Let Me Go.wav,0.026847241446375847,0.9543836116790771,0.018769171088933945,1,1,0,0,1
cache/2006.Rascal Flatts.Cars.Life Is A Highway.wav,0.04842006042599678,0.8884808421134949,0.06309912353754044,1,1,0,0,0
cache/2015.Derrival.Departure & Arrival.Original Script.wav,0.03780623897910118,0.9315548539161682,0.03063889406621456,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Bruce Willis Was Dead The Whole Time.wav,0.22071948647499084,0.7154983878135681,0.06378213316202164,1,1,0,0,1
cache/2014.Rise Against.The Black Market.Zero Visibility.wav,0.11534822732210159,0.7899426817893982,0.09470906108617783,1,1,0,0,1
cache/2016.John Travolta.Gold.Summer Nights.wav,0.07282385975122452,0.8570096492767334,0.07016649097204208,1,1,0,0,1
cache/2002.Linkin Park.Reanimation.Krwlng.wav,0.0782700777053833,0.869625449180603,0.05210449919104576,1,1,0,0,1
cache/2007.Enrique Iglesias.Insomniac.On Top Of You.wav,0.2619330883026123,0.6951899528503418,0.0428769588470459,1,1,0,0,2
cache/2013.The National.Trouble Will Find Me.Slipped.wav,0.03607676550745964,0.918083906173706,0.04583931714296341,1,1,0,0,1
cache/1994.The Cranberries.No Need to Argue.Zombie.wav,0.17240406572818756,0.6854981184005737,0.14209780097007751,1,1,0,0,1
cache/2016.Blood Cultures.NOON  152.Indian Summer.wav,0.10883340984582901,0.694938600063324,0.1962280124425888,1,1,0,0,1
cache/2001.Enrique Iglesias.Escape.Escape.wav,0.08324424922466278,0.8766531944274902,0.04010256379842758,1,1,0,0,2
cache/2016.The Bravery.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Believe.wav,0.10816787928342819,0.8117691874504089,0.08006296306848526,1,1,0,0,1
cache/2014.Engineers.Always Returning.Smoke and Mirrors.wav,0.16918973624706268,0.6631181836128235,0.16769208014011383,1,1,0,0,1
cache/2014.The Neighbourhood.#000000 & #Ffffff.Unfair.wav,0.06778872758150101,0.842940092086792,0.0892711654305458,1,1,0,0,1
cache/2003.Train.My Private Nation.Calling All Angels.wav,0.04567335918545723,0.9016216993331909,0.052704960107803345,1,1,0,0,1
cache/2014.La Roux.Trouble in Paradise.Sexotheque.wav,0.06388382613658905,0.8970184922218323,0.039097681641578674,1,1,0,0,1
cache/2004.Breaking Benjamin.We Are Not Alone.Firefly.wav,0.11412443220615387,0.8225511908531189,0.06332435458898544,1,1,0,0,1
cache/2003.Jimmy Buffett.Meet Me in Margaritaville: The Ultimate Collection.Jolly Mon Sing.wav,0.025667639449238777,0.916538655757904,0.05779370665550232,1,1,0,0,1
cache/2014.Carbon Leaf.Indian Summer Revisited.Paloma.wav,0.06362293660640717,0.8998030424118042,0.03657402843236923,1,1,0,0,1
cache/2016.M83.Junk.For The Kids.wav,0.08580385893583298,0.8626303672790527,0.0515657477080822,1,1,0,0,1
cache/2016.Steve Benjamins.NOON  183.The Infidelity of Language.wav,0.12286525964736938,0.8281168937683105,0.04901781678199768,1,1,0,0,1
cache/2011.Ben Howard.Every Kingdom.Old Pine.wav,0.08691316097974777,0.7995460033416748,0.11354085057973862,1,1,0,0,1
cache/2002.Coldplay.A Rush of Blood to the Head.Warning Sign.wav,0.12414629012346268,0.7833415269851685,0.09251221269369125,1,1,0,0,1
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Crash And Burn.wav,0.05279797688126564,0.8792272210121155,0.06797477602958679,1,1,0,0,1
cache/2014.Carbon Leaf.Indian Summer Revisited.Raise The Roof.wav,0.04830767959356308,0.8773027062416077,0.07438962906599045,1,1,0,0,1
cache/2014.Casa Murilo.Ignition.Faultless.wav,0.054232463240623474,0.9181768894195557,0.027590662240982056,1,1,0,0,1
cache/2014.Ludwig van Beethoven.MUSC233 Exam 2.String Quartet in C-sharp Minor, Op. 131: Second movement, Allegro molto vivace.wav,0.06258165091276169,0.7840078473091125,0.15341050922870636,1,1,0,0,0
cache/2014.Totorro.Home Alone.Cheavalier Bulltoe.wav,0.18276967108249664,0.7417960166931152,0.07543428987264633,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Stanley Kubrick.wav,0.06353354454040527,0.8830391764640808,0.05342727154493332,1,1,0,0,1
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Machiavellian Bach.wav,0.11610925197601318,0.850407600402832,0.03348313271999359,1,1,0,0,0
cache/2016.Kim Carnes.Mistaken Identity.Betty Davis Eyes.wav,0.1960086077451706,0.7413660287857056,0.06262535601854324,1,1,0,0,1
cache/2009.Skillet.Awake (Deluxe).One Day Too Late.wav,0.030602548271417618,0.9091807007789612,0.06021673232316971,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Baba O'Riley.wav,0.1320742964744568,0.7798716425895691,0.08805408328771591,1,1,0,0,1
cache/2003.Snow Patrol.Final Straw.Gleaming Auction.wav,0.14427991211414337,0.7996559143066406,0.05606420710682869,1,1,0,0,1
cache/2015.Beware of Safety.Mabon.Prussian Blue.wav,0.04202362522482872,0.8298147320747375,0.12816166877746582,1,1,0,0,1
cache/2014.Rise Against.The Black Market.People Live Here.wav,0.03830025717616081,0.912813663482666,0.048886097967624664,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Pure and Easy (New York Record Plant Session).wav,0.09779717028141022,0.8754678964614868,0.026734957471489906,1,1,0,0,1
cache/2016.Free n Losh.unknown.Rose.wav,0.0749981552362442,0.7674610018730164,0.15754082798957825,1,1,0,0,1
cache/2000.Coldplay.Parachutes.Careful Where You Stand.wav,0.1136539950966835,0.8117741942405701,0.07457183301448822,1,1,0,0,1
cache/2015.Das Sound Machine.Pitch Perfect 2.World Championship Finale 1.wav,0.06371532380580902,0.8971964716911316,0.03908819705247879,1,1,0,0,0
cache/2006.Daniel Powter.Daniel Powter.Jimmy Gets High.wav,0.07105232775211334,0.7919573187828064,0.13699033856391907,1,1,0,0,1
cache/2016.Ke$ha.Deconstructed.Die Young.wav,0.050280291587114334,0.8874046802520752,0.06231500580906868,1,1,0,0,1
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Lioness.wav,0.07276716828346252,0.8886202573776245,0.03861258551478386,1,1,0,0,1
cache/2016.We Were Promised Jetpacks.These Four Walls.Quiet Little Voices.wav,0.06011383607983589,0.8655806183815002,0.07430557161569595,1,1,0,0,1
cache/2012.Lana Del Rey.Born To Die.Summertime Sadness.wav,0.029758285731077194,0.8522611856460571,0.11798055469989777,1,1,0,0,1
cache/2014.Damien Rice.My Favourite Faded Fantasy.Trusty And True.wav,0.07588616758584976,0.857821524143219,0.06629233062267303,1,1,0,0,1
cache/1996.The Verve Pipe.Villains.Myself.wav,0.07498709112405777,0.8618854284286499,0.06312745809555054,1,1,0,0,1
cache/2001.Enrique Iglesias.Escape.She Be the One.wav,0.027318056672811508,0.9457818865776062,0.02690008282661438,1,1,0,0,2
cache/2014.MONO.The Last Dawn.The Last Dawn.wav,0.02738325111567974,0.9563632607460022,0.01625351421535015,1,1,0,0,1
cache/2016.Blue October.Home.Break Ground.wav,0.030615517869591713,0.9370779395103455,0.03230656310915947,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.What Lies Beneath.wav,0.04251016676425934,0.913369357585907,0.04412045329809189,1,1,0,0,1
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).Live and Let Die.wav,0.03767526149749756,0.8843527436256409,0.07797198742628098,1,1,0,0,0
cache/2014.We Were Promised Jetpacks.Unravelling.Peace Of Mind.wav,0.08590112626552582,0.8335976004600525,0.0805012658238411,1,1,0,0,1
cache/2014.10cc.Guardians Of The Galaxy (Awesome Mix Vol. 1).I'm Not in Love.wav,0.10637684166431427,0.7593237161636353,0.13429945707321167,1,1,0,0,0
cache/2010.Binärpilot.Nordland.Geeks.wav,0.10739122331142426,0.8106141090393066,0.0819946825504303,1,1,0,0,1
cache/2016.Blue October.Home.Home.wav,0.11055553704500198,0.7130021452903748,0.17644229531288147,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Pure and Easy (Live).wav,0.09917674958705902,0.8492244482040405,0.05159880220890045,1,1,0,0,1
cache/2006.The Weepies.Say I Am You.World Spins Madly On.wav,0.030311211943626404,0.9230496287345886,0.04663917422294617,1,1,0,0,1
cache/2000.Coldplay.Parachutes.For you.wav,0.04638613387942314,0.9186286330223083,0.03498523682355881,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Earth Division.wav,0.09131434559822083,0.8729315400123596,0.03575409576296806,1,1,0,0,1
cache/2015.Will Young.85% Proof (Deluxe Edition).Love Revolution.wav,0.031797800213098526,0.9199556112289429,0.0482466034591198,1,1,0,0,1
cache/2015.Beware of Safety.Mabon.The Birds Are Chirping.wav,0.03590690717101097,0.941956639289856,0.022136446088552475,1,1,0,0,1
cache/2015.Zeke Duhon.Zeke Duhon.Gravity (Time To Run).wav,0.09104960411787033,0.8117186427116394,0.09723173081874847,1,1,0,0,2
cache/2016.Suzanne Vega.Charlie's Mix Tape.Gypsy.wav,0.10488639771938324,0.8287158012390137,0.06639781594276428,1,1,0,0,1
cache/2006.Damien Rice.9 [Explicit].9 Crimes.wav,0.04276806488633156,0.9449115991592407,0.012320350855588913,1,1,0,0,1
cache/2014.So Cow.The Long Con.Second Last Line of the National Anthem.wav,0.14939220249652863,0.6497176885604858,0.20089009404182434,1,1,0,0,1
cache/2014.Coldplay.Ghost Stories.Ghost Story.wav,0.05375620350241661,0.9183784127235413,0.027865367010235786,1,1,0,0,1
cache/2016.Miike Snow.iii.Heart Is Full [Remix] (feat. Run The Jewels).wav,0.03203662112355232,0.8962836265563965,0.07167977839708328,1,1,0,0,1
cache/2010.Binärpilot.Nordland.Elektroll.wav,0.1604342758655548,0.7684502601623535,0.07111543416976929,1,1,0,0,1
cache/2014.This Will Destroy You.Another Language.God's Teeth.wav,0.07318316400051117,0.8853972554206848,0.04141958802938461,1,1,0,0,1
